-0.6259176,-0.08710675,1.422733
-0.6265737,-0.09423448,1.399235
-0.6310923,-0.09838195,1.381493
-0.6341263,-0.106783,1.36036
-0.6370697,-0.1156314,1.339889
-0.6370697,-0.1156314,1.339889
-0.6362543,-0.130538,1.298579
-0.6379175,-0.1367814,1.278226
-0.6436203,-0.1413999,1.258269
-0.642766,-0.142995,1.234993
-0.6381074,-0.14669,1.213775
-0.6211556,-0.1536092,1.182266
-0.6211981,-0.1650665,1.163858
-0.6217613,-0.1674044,1.137012
-0.6171682,-0.1633077,1.113914
-0.6049991,-0.173802,1.088287
-0.5952169,-0.1574774,1.071408
-0.5991752,-0.1589029,1.050744
-0.6044408,-0.1692321,1.036634
-0.6087625,-0.1714804,1.024001
-0.2011132,0.0004103458,2.167098
-0.2041579,-0.0003948874,2.1544
-0.2078936,-0.001834134,2.140678
-0.2111733,-0.004032281,2.129828
-0.2139334,-0.006785852,2.117075
-0.2162895,-0.01073013,2.105036
-0.2238778,-0.01677274,2.084991
-0.227992,-0.01957026,2.074196
-0.2334722,-0.02278441,2.06383
-0.2376741,-0.02639915,2.052882
-0.2439098,-0.03020422,2.041091
-0.2439098,-0.03020422,2.041091
-0.2439098,-0.03020422,2.041091
-0.2439098,-0.03020422,2.041091
-0.2792213,-0.03421979,1.981165
-0.2818159,-0.0334614,1.97703
-0.289465,-0.03167973,1.96507
-0.3007451,-0.02803314,1.951152
-0.3125594,-0.02516579,1.939078
-0.3239099,-0.02421731,1.926468
-0.33353,-0.02430268,1.914628
-0.3414872,-0.02446191,1.903285
-0.3515448,-0.02431154,1.891823
-0.3579075,-0.02428084,1.882577
-0.3579075,-0.02428084,1.882577
-0.3579075,-0.02428084,1.882577
-0.3926466,-0.02504638,1.843127
-0.3926466,-0.02504638,1.843127
-0.4037362,-0.0272142,1.833412
-0.4090875,-0.02761066,1.829064
-0.4132579,-0.02787193,1.825617
-0.4176863,-0.0277255,1.822854
-0.4198715,-0.02760124,1.820608
-0.4225839,-0.02722882,1.818125
-0.4262894,-0.02659736,1.814862
-0.4277199,-0.02595339,1.812434
-0.4316862,-0.02475283,1.808162
-0.4369755,-0.02252059,1.803311
-0.4420979,-0.02123657,1.799169
-0.4477549,-0.02045005,1.795918
-0.4519431,-0.01926656,1.792926
-0.4573508,-0.01857831,1.789295
-0.4611572,-0.01859754,1.786652
-0.4644535,-0.01953993,1.782534
-0.4665621,-0.02069491,1.778576
-0.4688108,-0.02202507,1.773989
-0.4688108,-0.02202507,1.773989
-0.4724161,-0.02614117,1.762027
-0.4735153,-0.0328357,1.751958
-0.4755581,-0.03694047,1.759071
-0.4755581,-0.03694047,1.759071
-0.4755581,-0.03694047,1.759071
-0.4896891,-0.05548605,1.750722
-0.4880933,-0.05563742,1.749207
-0.4849856,-0.05726405,1.743351
-0.4820184,-0.05850393,1.737014
-0.4818893,-0.05973157,1.729643
-0.4810966,-0.06227173,1.719607
-0.4841934,-0.064867,1.714175
-0.4880601,-0.0675378,1.70695
-0.4833256,-0.0703242,1.699144
-0.4833256,-0.0703242,1.699144
-0.4833256,-0.0703242,1.699144
-0.4833256,-0.0703242,1.699144
-0.4918054,-0.07854073,1.650986
-0.4917529,-0.07701018,1.606688
-0.4938766,-0.07434058,1.572857
-0.4933716,-0.07531261,1.557861
-0.4933716,-0.07531261,1.557861
-0.4906891,-0.0756915,1.5352
-0.4916969,-0.07572826,1.523594
-0.4922542,-0.07487767,1.511992
-0.4964303,-0.07387076,1.500547
-0.4980283,-0.07291044,1.487481
-0.5036669,-0.07106653,1.474727
-0.5036669,-0.07106653,1.474727
-0.5070168,-0.06762834,1.456792
-0.5092787,-0.06711836,1.449422
-0.510691,-0.06631318,1.440022
-0.510691,-0.06631318,1.440022
-0.5130299,-0.06514324,1.42731
-0.5137564,-0.06471945,1.421317
-0.5143546,-0.0649064,1.415971
-0.5142009,-0.06539366,1.411922
-0.5119395,-0.06665166,1.405376
-0.5115057,-0.06731499,1.404062
-0.5103631,-0.06808376,1.402463
-0.5088996,-0.06913544,1.401147
-0.5074704,-0.0696885,1.399825
-0.5051169,-0.07049611,1.398253
-0.5046664,-0.07074738,1.398076
-0.5034873,-0.07124662,1.397449
-0.5030003,-0.07154733,1.397349
-0.5018276,-0.07177587,1.397031
-0.5014546,-0.07194506,1.39704
-0.5006276,-0.07220537,1.396411
-0.5004146,-0.07243337,1.396221
-0.5000315,-0.07258993,1.395735
-0.4996282,-0.07281074,1.395051
-0.4990428,-0.07302296,1.39349
-0.4991267,-0.07294516,1.391386
-0.4991267,-0.07294516,1.391386
-0.4991267,-0.07294516,1.391386
-0.5257734,-0.07299177,1.382794
-0.5322062,-0.07226678,1.380635
-0.5377452,-0.0698331,1.376717
-0.5464498,-0.06818482,1.3769
-0.5516342,-0.06734443,1.375833
